organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626234945,418254,Primary,1/3/2017,Active,0100-01-01,LN 203,FN 203,"LN 203, FN 203",,,,,M,7/22/1978,India,India,123456789,4/4/2018,123456789A1,H-1B,4/4/2018,1/14/2023,H-1B,1/14/2023,0100-01-01,1/14/2023,0100-01-01,4/4/4000,0100-01-01,1/14/2023,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,12/11/2017,2/14/2020,AOS,5/17/2013,Emp: 2nd,India,I-140 Prior ER; Charter PERM filed 3/17/22 & pending [5.15.22 MMD],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,1/9/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,1/9/2017,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626235170,418269,Primary,1/4/2017,Active,0100-01-01,LN 205,FN 205,"LN 205, FN 205",,,,,M,7/24/1978,India,India,123456789,2/1/2022,123456789A1,H1B,2/1/2022,1/15/2023,H-1B,1/15/2023,0100-01-01,1/15/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,1/3/2020,1/15/2023,AOS,1/16/2015,Emp: 2nd,India,Charter I-140 Approved,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,1/16/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,1/16/2017,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626237782,418377,Primary,1/24/2017,Active,0100-01-01,LN 218,FN 218,"LN 218, FN 218",,,,,M,8/6/1978,India,India,123456789,10/26/2019,123456789A1,H-1B,10/26/2019,5/20/2024,H-1B,5/20/2024,0100-01-01,5/20/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,9/10/2013,7/29/2014,AOS,2/9/2016,Emp: 2nd,India,I-140 w/prior ER [10.13.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,3/6/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,3/6/2017,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626238007,418378,Primary,1/25/2017,Active,0100-01-01,LN 220,FN 220,"LN 220, FN 220",,,,,M,8/8/1978,India,India,,11/11/2018,123456789A1,H-1B,11/11/2018,9/11/2025,H-1B,9/11/2025,0100-01-01,9/11/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,4/3/2020,10/16/2022,AOS,12/3/2021,Emp: 3rd,India,Charter I-140 Approved Petition 7/28/2022( LIN1010101010) -das 7.29.22,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,4/17/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,4/17/2017,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626238017,418564,Primary,1/25/2017,Active,0100-01-01,LN 221,FN 221,"LN 221, FN 221",,,,,M,8/9/1978,India,India,123456789,8/31/2011,123456789A1,H-1B,8/31/2011,6/12/2025,H-1B,6/12/2025,0100-01-01,6/12/2025,0100-01-01,4/4/4000,0100-01-01,6/12/2025,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,,,AOS,5/14/2015,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.13.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,5/1/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/1/2017,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626238019,418565,Primary,1/25/2017,Active,0100-01-01,LN 222,FN 222,"LN 222, FN 222",,,,,F,8/10/1978,India,India,,12/6/2021,123456789A1,H-1B,11/14/2017,12/25/2022,H-1B,12/25/2022,0100-01-01,12/25/2022,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,1/24/2020,12/21/2022,AOS,7/18/2019,Emp: 2nd,India,Charter I-140 [10.8.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,,,,,4/10/2017,John Doe,,John Doe,,,,,,,Cable Ops,,,,4/10/2017,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626253367,418408,Primary,1/30/2017,Active,0100-01-01,LN 228,FN 228,"LN 228, FN 228",,,,,M,8/16/1978,India,India,123456789,1/27/2018,123456789A1,H-1B,1/27/2018,2/8/2023,H-1B,2/8/2023,0100-01-01,2/8/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,7/31/2013,7/29/2018,AOS,2/24/2015,Emp: 2nd,India,Has Charter I-140 approval.,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,3/30/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,3/30/2017,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
,,625523852,Dependent,"Charter Communications, Inc.",626253856,418408,Dependent,1/31/2017,Active,0100-01-01,LN 236,FN 236,"LN 236, FN 236",626253367,,,Spouse,F,8/24/1978,India,India,,1/27/2018,123456789A1,H-4,1/27/2018,2/8/2023,H-4,2/8/2023,0100-01-01,2/8/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,EAD card,2/8/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,1/9/2018,2/8/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",626254443,418564,Dependent,2/3/2017,Active,0100-01-01,LN 247,FN 247,"LN 247, FN 247",626238017,,,Spouse,F,9/4/1978,India,India,,4/25/2017,123456789A1,H-4,4/25/2017,6/12/2025,H-4,6/12/2025,0100-01-01,6/12/2025,0100-01-01,0100-01-01,0100-01-01,0100-01-01,EAD Card,3/5/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,1/13/2017,12/2/2019,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626254857,418566,Primary,2/7/2017,Active,0100-01-01,LN 262,FN 262,"LN 262, FN 262",,,,,M,9/19/1978,India,India,,3/1/2022,123456789A1,H1B,3/1/2022,3/22/2023,H-1B,3/22/2023,0100-01-01,3/22/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,2/16/2022,3/22/2023,AOS,3/21/2019,Emp: 2nd,India,Charter I-140 Approved,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,8/3/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,8/3/2017,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",626254919,418566,Dependent,2/7/2017,Active,0100-01-01,LN 263,FN 263,"LN 263, FN 263",626254857,,,Spouse,F,9/20/1978,India,India,123456789,7/12/2019,123456789A1,H-4,7/12/2019,3/22/2023,H-4,3/22/2023,0100-01-01,3/22/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,3/22/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,12/11/2017,6/7/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626254944,418568,Primary,2/7/2017,Active,0100-01-01,LN 265,FN 265,"LN 265, FN 265",,,,,M,9/22/1978,India,India,123456789,8/19/2012,123456789A1,H-1B,8/19/2012,6/13/2025,H-1B,6/13/2025,0100-01-01,6/13/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,,,AOS,9/25/2015,Emp: 2nd,India,Charter I-140 Approved,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,3/30/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,3/30/2017,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",626255092,418568,Dependent,2/8/2017,Active,0100-01-01,LN 268,FN 268,"LN 268, FN 268",626254944,,,Spouse,F,9/25/1978,India,India,123456789,6/11/2022,123456789A1,H-4,6/11/2022,0100-01-01,H-4,3/15/2023,0100-01-01,3/15/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,EAD Card,3/5/2020,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,4/30/2021,3/5/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626255681,418692,Primary,2/11/2017,Active,0100-01-01,LN 278,FN 278,"LN 278, FN 278",,,,,M,10/5/1978,India,India,123456789,4/14/2019,123456789A1,,11/2/2017,4/5/2023,H-1B,4/5/2023,0100-01-01,4/5/2023,0100-01-01,4/4/4000,0100-01-01,4/5/2023,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,H-1B,11/1/2017,4/5/2020,AOS,12/22/2015,Emp: 2nd,India,Charter I-140 approval.,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,,100 Test Drive,,,9/11/2014,John Doe,,John Doe,,,,,,,Cable Ops,,,,9/11/2014,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
,,625523852,Dependent,"Charter Communications, Inc.",626255683,418692,Dependent,2/11/2017,Active,0100-01-01,LN 280,FN 280,"LN 280, FN 280",626255681,,,Child,M,10/7/1978,India,India,,1/17/2019,123456789A1,,1/17/2019,4/4/2023,H-4,4/5/2023,0100-01-01,4/5/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,11/1/2017,4/5/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626255686,418691,Primary,2/11/2017,Active,0100-01-01,LN 281,FN 281,"LN 281, FN 281",,,,,M,10/8/1978,India,India,123456789,12/7/2015,123456789A1,H-1B,12/7/2015,7/1/2023,H-1B,7/1/2023,0100-01-01,7/1/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,11/19/2015,7/1/2017,AOS,12/23/2011,Emp: 2nd,India,Charter I-140 Approved 7/2/12 [5.15.2022 MMD],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,9/17/2007,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,9/17/2007,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626256803,418693,Primary,2/17/2017,Active,0100-01-01,LN 288,FN 288,"LN 288, FN 288",,,,,M,10/15/1978,India,India,,4/2/2022,123456789A1,H-1B,4/2/2022,9/30/2025,H-1B,9/30/2025,0100-01-01,9/30/2025,0100-01-01,9/30/2028,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,2/9/2018,2/9/2024,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,3/23/2015,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,FY 2020,,3/23/2015,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626257228,418694,Primary,2/21/2017,Active,0100-01-01,LN 290,FN 290,"LN 290, FN 290",,,,,M,10/17/1978,India,India,123456789,12/31/2015,123456789A1,H-1B,12/31/2015,8/17/2025,H-1B,8/17/2025,0100-01-01,8/17/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,,,AOS,2/12/2016,Emp: 2nd,India,Charter I-140 [10.13.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,6/22/2015,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/22/2015,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
,,625523852,Dependent,"Charter Communications, Inc.",626257232,418694,Dependent,2/21/2017,Active,0100-01-01,LN 291,FN 291,"LN 291, FN 291",626257228,,,Spouse,F,10/18/1978,India,India,,8/18/2016,123456789A1,H-4,8/18/2016,8/17/2022,H-4,8/17/2022,0100-01-01,8/17/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,8/17/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,,,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626257249,418689,Primary,2/21/2017,Active,0100-01-01,LN 292,FN 292,"LN 292, FN 292",,,,,M,10/19/1978,India,India,123456789,5/10/2022,123456789A1,H-1B,5/10/2022,11/2/2025,H-1B,11/2/2025,0100-01-01,11/2/2025,7/3/2010,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,12/2/2019,11/2/2022,AOS,12/2/2015,Emp: 2nd,India,Charter I-140 approval [NXG 6.2.22],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,5/8/2015,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/8/2015,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",626257261,418689,Dependent,2/21/2017,Active,0100-01-01,LN 294,FN 294,"LN 294, FN 294",626257249,,,Spouse,F,10/21/1978,India,India,,8/9/2021,123456789A1,H-4,8/9/2021,11/12/2022,H-4,11/2/2022,0100-01-01,11/2/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,H-4 EAD,11/2/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,0100-01-01,1/1/2027,,12/2/2019,11/2/2022,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626257302,418686,Primary,2/22/2017,Active,0100-01-01,LN 299,FN 299,"LN 299, FN 299",,,,,M,10/26/1978,India,India,123456789,7/15/2021,123456789A1,H1-B,7/15/2021,11/14/2025,H-1B,11/14/2025,0100-01-01,11/14/2025,10/1/2013,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,6/21/2021,11/14/2022,AOS,1/21/2016,Emp: 2nd,India,Has Charter I-140 approval.,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,12/9/2013,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,12/9/2013,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626257303,418685,Primary,2/22/2017,Active,0100-01-01,LN 300,FN 300,"LN 300, FN 300",,,,,M,10/27/1978,India,India,123456789,11/11/2018,123456789A1,H-1B,11/11/2018,11/28/2025,H-1B,11/28/2025,0100-01-01,11/28/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,1/20/2017,9/1/2019,AOS,11/16/2020,Emp: 2nd,India,Charter I-140 [10.7.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,7/7/2014,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/7/2014,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",626257588,418683,Dependent,2/23/2017,Active,0100-01-01,LN 305,FN 305,"LN 305, FN 305",626257383,,,Spouse,F,11/1/1978,India,India,123456789,2/20/2020,123456789A1,H-4,2/20/2020,1/1/2024,LPR,1/1/2024,0100-01-01,1/1/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,H-4 EAD,1/1/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,7/20/2032,,India,0100-01-01,1/1/2027,,4/5/2021,1/1/2024,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626258615,418765,Primary,3/2/2017,Active,0100-01-01,LN 329,FN 329,"LN 329, FN 329",,,,,M,11/25/1978,India,India,123456789,6/10/2019,123456789A1,L-1A,6/10/2019,7/31/2021,Outside U.S.,0100-01-01,0100-01-01,0100-01-01,8/26/2010,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,5/8/2019,5/22/2022,AOS,3/11/2016,Emp: Other Workers,India,"Charter I-140 Approved, prior counsel [MPP 10/4/2021]",Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,3/31/2014,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,FY 2021,,3/31/2014,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626259466,418798,Primary,3/7/2017,Active,0100-01-01,LN 337,FN 337,"LN 337, FN 337",,,,,M,12/3/1978,India,India,123456789,3/17/2014,123456789A1,H-1B,3/17/2014,3/16/2023,H-1B,3/16/2023,0100-01-01,3/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,H-1B,2/24/2014,12/15/2014,AOS,4/5/2019,Emp: 2nd,India,Charter I-140 Approved,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,5/1/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/1/2017,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
,,625523852,Dependent,"Charter Communications, Inc.",626259563,418798,Dependent,3/7/2017,Active,0100-01-01,LN 338,FN 338,"LN 338, FN 338",626259466,,,Spouse,F,12/4/1978,India,India,,5/18/2019,123456789A1,H-4,5/18/2019,3/16/2023,H-4,3/16/2023,0100-01-01,3/16/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,3/16/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,6/12/2017,3/16/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626260276,418877,Primary,3/10/2017,Active,0100-01-01,LN 340,FN 340,"LN 340, FN 340",,,,,M,12/6/1978,India,India,123456789,4/6/2022,123456789A1,H-1B,4/6/2022,12/26/2022,H-1B,12/26/2022,0100-01-01,12/26/2022,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,3/15/2022,12/26/2022,AOS,5/16/2019,Emp: 2nd,India,Charter I-140 Approved,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,4/10/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,4/10/2017,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
,,625523852,Dependent,"Charter Communications, Inc.",626260292,418877,Dependent,3/10/2017,Active,0100-01-01,LN 341,FN 341,"LN 341, FN 341",626260276,,,Spouse,F,12/7/1978,India,India,,7/18/2021,123456789A1,H-4,7/18/2021,1/5/2023,H-4,12/26/2022,0100-01-01,12/26/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,12/26/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,6/24/2021,12/26/2022,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626260769,418886,Primary,3/14/2017,Active,0100-01-01,LN 344,FN 344,"LN 344, FN 344",,,,,M,12/10/1978,India,India,123456789,5/6/2022,123456789A1,H!B,5/6/2022,4/6/2023,H-1B,3/27/2023,0100-01-01,3/27/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,H-1B,4/28/2022,3/27/2023,AOS,4/28/2016,Emp: 3rd,India,I-140 w/prior ER; PERM in process: PWR Received [9.30.22 AMF] ,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,5/15/2017,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/15/2017,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",626260785,418886,Dependent,3/14/2017,Active,0100-01-01,LN 345,FN 345,"LN 345, FN 345",626260769,,,Spouse,F,12/11/1978,India,India,,2/9/2019,123456789A1,H-4,2/9/2019,3/27/2020,H-4,3/27/2023,0100-01-01,3/27/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,3/27/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,1/22/2019,3/27/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626261062,418881,Primary,3/15/2017,Active,0100-01-01,LN 357,FN 357,"LN 357, FN 357",,,,,M,12/23/1978,India,India,,7/5/2018,123456789A1,H-1B,7/5/2018,5/25/2025,H-1B,5/25/2025,0100-01-01,5/25/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,9/30/2020,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,11/28/2017,9/14/2020,AOS,7/16/2020,Emp: 3rd,India,Charter I-140 [10.8.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,10/31/2016,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,10/31/2016,0100-01-01,,,
