organization_group_id,organization_group_name,petitioner_id,petitioner_name,petitioner_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_retired_date,beneficiary_last_name,beneficiary_first_name,full_name,primary_fnl_id,primary_last_name,primary_first_name,primary_full_name,relationship,i94_status,i94_expiration,current_status,current_status_expiration,process_date_opened,process_id,process_petition_id,process_type,process_reference,current_process,current_process_type,filed_date,receipt_number,receipt_date,rfe_received,rfe_due_date,rfe_docs_requested,rfe_docs_received,rfe_response_submitted,audit_notice_received,audit_response_sent_to_dol,process_status,final_action,final_action_date,last_process_activity,last_process_activity_date,days_since_last_activity,next_unfinished_reminder_subject,next_unfinished_reminder_expiry,summary_case_disposition,approval_date,date_status_valid_from,date_status_valid_to,date_closed,priority_date,visa_preference_category,visa_priority_country,partner_id,partner_last_name,partner_first_name,associate_id,associate_last_name,associate_first_name,supervisory_paralegal_id,supervisory_paralegal_last_name,supervisory_paralegal_first_name,paralegal_id,paralegal_last_name,paralegal_first_name,account_manager_id,account_manager_last_name,account_manager_first_name,special_instruction_flag,special_instruction_info,hr_instruction_flag,client_billing_code,online_intake_date,questionnaire_sent_to_manager,questionnaires_sent_to_fn,follow_up_with_fn_for_requested_information,questionnaire_completed_and_returned_by_manager,questionnaire_completed_and_returned_by_fn,employer_submission_questionnaire_completed,all_petitioning_company_info_received,all_fn_docs_received,fn_completed_questionnaires_and_acknowledgement,fn_questionnaires_completed,lca_filed,lca_case_number,lca_certified,forms_and_documentation_prepped,forms_and_documentation_submitted_for_signature,signed_forms_and_letter_received,date_aos_forms_sent_for_signature,date_signed_aos_forms_received,target_file_date,petition_application_filed,application_filed_with_cis,petition_filed_with_cis,form_i129_filed_with_cis,aos_application_filed,tn_packet_sent_to_fn_for_poe_processing,appeal_motion_due_date,appeal_motion_filed,consular_interview_date,supplemental_brief_docs_filed,docket_date_balca,withdrawal_request_sent_to_uscis,withdrawal_request_confirmed_by_dol_uscis,approval_package_sent,h1b_registration_submitted,h1b_registration_result,h1b_cap_registration_selected,h1b_cap_registration_result,i907_filed_upgraded_to_prem_processing,premium_processing_fee_received_from_fn,receipt_date,i485_receipt_date,i485j_portability_receipt_date,i131_receipt_date,ap_receipt_notice_received,ead_receipt_notice_received,petitioning_job_title,petitioning_job_location,perm_memo_sent_to_employer,approval_of_perm_memo_received,employee_work_experience_chart_sent,employee_work_experience_chart_received,employment_verification_letters_sent_to_employee,signed_employment_verification_letters_received,prevailing_wage_determination_request_submitted_to_dol,prevailing_wage_determination_issued_by_dol,pwd_expiration_date,recruitment_instructions_sent_to_company,job_order_placed_with_swa,notice_of_filing_posted,intranet_notice_of_filing_posted,notice_of_filing_removed_signed,intranet_notice_of_filing_removed,_1st_sunday_ad_placed,_2nd_sunday_ad_placed,_1st_additional_recruitment_step_placed,_2nd_additional_recruitment_step_placed,_3rd_additional_recruitment_step_placed,dated_copies_of_all_recruitment_received,completed_evaluation_questionnaires_and_resumes_received,recruitment_report_sent_to_company,recruitment_report_received,form_9089_sent_to_fn_and_employer,edits_to_form_9089_received_from_fn_and_employer,form_9089_submitted_to_dol,date_labor_certification_expires,input_call_conducted,input_statement_received,case_strategy_and_letters_plan_sent,long_letter_sent_to_fn,short_letters_sent_to_fn,cgfns_visa_screen_received,immigrant_visa_fee_bill_received_from_nvc,immigrant_visa_fee_paid_to_nvc,ds_260_ready_for_review_or_ds_260_prepared_by_fn,ds_260_submitted_online,supporting_documents_sent_to_nvc,case_transferred_to_consulate,appointment_packet_received_from_nvc,consular_processing_interview_date,fn_prepped_for_interview,immigrant_visa_issued,date_immigrant_visa_expires,fn_admitted_as_lpr,alien_registration_card_received,date_lpr_status_valid_from,date_lpr_status_valid_to
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627114398,424642,Primary,12/19/2019,Active,0100-01-01,LN 1829,FN 1829,"LN 1829, FN 1829",,,,,,H-1B,1/23/2023,H-1B,1/23/2023,8/5/2022,626521819,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Target File Date,11/9/2022,-27,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,8/20/2018,Emp: 3rd,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625073492,Granston,Brianna,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,8/5/2022,,8/5/2022,9/9/2022,,,,8/17/2022,9/14/2022,9/14/2022,,10/3/2022,I-200-22276-506071,10/11/2022,10/4/2022,0100-01-01,0100-01-01,,,11/9/2022,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627114401,424641,Primary,12/19/2019,Active,0100-01-01,LN 1830,FN 1830,"LN 1830, FN 1830",,,,,,H-1B,1/12/2023,H-1B,1/12/2023,1/5/2022,626478745,100003010,I-140 LC Required,Please Select,FALSE,H-1B Professional,3/25/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,4/5/2022,,5/2/2022,164,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,4/5/2022,,,5/2/2022,7/22/2021,Emp: 3rd,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,0100-01-01,,,0100-01-01,,,,,0100-01-01,,,,,,1/21/2022,3/11/2022,3/14/2022,,,0100-01-01,,,3/25/2022,,,,,,,,,,,0100-01-01,,,,,0100-01-01,0100-01-01,3/28/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627114401,424641,Primary,12/19/2019,Active,0100-01-01,LN 1830,FN 1830,"LN 1830, FN 1830",,,,,,H-1B,1/12/2023,H-1B,1/12/2023,8/5/2022,626521754,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Target File Date,10/20/2022,-7,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,7/22/2021,Emp: 3rd,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625071405,Grossman,Daniel,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,8/5/2022,,8/5/2022,0100-01-01,,,,9/22/2022,8/5/2022,8/15/2022,,9/29/2022,I-200-22272-502546,10/6/2022,0100-01-01,0100-01-01,0100-01-01,,,10/20/2022,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627116537,424590,Dependent,12/27/2019,Active,0100-01-01,LN 1833,FN 1833,"LN 1833, FN 1833",627109773,,,,Spouse,H-4,1/1/2023,H-4,1/1/2023,9/1/2022,626526776,610004897,I-539 Dependent Application,Extension,TRUE,I-539 Dependent Application,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,,9/1/2022,42,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625074539,Benson,Emma,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,9/1/2022,,9/1/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627117830,424619,Dependent,1/2/2020,Active,0100-01-01,LN 1836,FN 1836,"LN 1836, FN 1836",627112364,,,,Spouse,H-4,1/13/2023,H-4,1/13/2023,8/5/2022,626521846,610004897,I-539 Dependent Application,Extension,TRUE,I-539 Dependent Application,9/13/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Target File Date,9/20/2022,23,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625073736,Evans,Hannah,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/5/2022,,8/5/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,0100-01-01,8/29/2022,8/31/2022,,,9/20/2022,,,9/13/2022,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,9/13/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627118271,424629,Dependent,1/3/2020,Active,0100-01-01,LN 1837,FN 1837,"LN 1837, FN 1837",627113570,,,,Spouse,H-4,1/12/2023,H-4,1/12/2023,8/5/2022,626521826,610004897,I-539 Dependent Application,Extension,FALSE,AOS Employment,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,All FN Docs Received,8/6/2022,68,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625068158,Sabbagh,Doaa,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/5/2022,,8/5/2022,0100-01-01,,,,,8/6/2022,8/6/2022,,,,,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627118271,424629,Dependent,1/3/2020,Active,0100-01-01,LN 1837,FN 1837,"LN 1837, FN 1837",627113570,,,,Spouse,H-4,1/12/2023,H-4,1/12/2023,8/5/2022,626521829,100003020,I-765 EAD,Extension,FALSE,AOS Employment,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,All FN Docs Received,8/6/2022,68,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625068158,Sabbagh,Doaa,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/5/2022,,8/5/2022,0100-01-01,,,,,8/6/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,0100-01-01,,0100-01-01,,,,,,,,,,,,0100-01-01,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627118271,424629,Dependent,1/3/2020,Active,0100-01-01,LN 1837,FN 1837,"LN 1837, FN 1837",627113570,,,,Spouse,H-4,1/12/2023,H-4,1/12/2023,9/14/2022,626528881,100003013,AOS Employment,AOS Dependent (Emp Based),TRUE,AOS Employment,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Medical Exam received from applicant,10/7/2022,6,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625055857,Boroughs,Zoe,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,9/14/2022,,9/14/2022,0100-01-01,,,,,10/4/2022,9/19/2022,,,,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,,,,,,,,,0100-01-01,,,,,,,,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01
,,625523852,Dependent,"Charter Communications, Inc.",627118275,424629,Dependent,1/3/2020,Active,0100-01-01,LN 1838,FN 1838,"LN 1838, FN 1838",627113570,,,,Child,H-4,1/12/2023,H-4,1/12/2023,9/14/2022,626528886,100003013,AOS Employment,AOS Dependent (Emp Based),TRUE,AOS Employment,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Photos received from applicant,10/19/2022,-6,Expiration Date - I-94,1/12/2023,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625055857,Boroughs,Zoe,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,9/14/2022,,9/14/2022,0100-01-01,,,,,10/4/2022,9/19/2022,,,,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,,,,,,,,,0100-01-01,,,,,,,,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627119629,424702,Primary,1/7/2020,Active,0100-01-01,LN 1839,FN 1839,"LN 1839, FN 1839",,,,,,H-1B,8/21/2025,H-1B,8/21/2025,6/16/2022,626512870,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,8/30/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,9/7/2022,Date Status Valid To,8/21/2025,-1043,Expiration Date - Current Status,8/21/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,9/7/2022,8/30/2022,8/21/2025,9/28/2022,6/29/2020,Emp: 3rd,India,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625073385,Devlin,Sean,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,6/16/2022,,6/16/2022,7/7/2022,,,,6/16/2022,7/8/2022,7/11/2022,,7/28/2022,I-200-22209-382538,8/4/2022,8/15/2022,8/17/2022,8/25/2022,,,8/22/2022,,,8/30/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,9/28/2022,,,,,0100-01-01,0100-01-01,8/30/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627121480,424847,Primary,1/10/2020,Active,0100-01-01,LN 1840,FN 1840,"LN 1840, FN 1840",,,,,,H-1B,7/27/2023,H-1B,7/27/2023,4/1/2022,626498366,100003008,Labor Cert PERM,Please Select,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,Employee Work Experience Chart sent,10/12/2022,1,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,4/1/2022,5/5/2022,4/1/2022,0100-01-01,5/9/2022,4/22/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,0100-01-01,,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",7/12/2022,8/11/2022,10/12/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627121834,424728,Primary,1/10/2020,Active,0100-01-01,LN 1841,FN 1841,"LN 1841, FN 1841",,,,,,H-1B,2/9/2023,H-1B,2/9/2023,9/8/2022,626527770,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Target File Date,10/31/2022,-18,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,5/30/2013,Emp: 2nd,INDIA,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625071405,Grossman,Daniel,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,9/8/2022,,9/8/2022,0100-01-01,,,,9/6/2022,9/19/2022,9/19/2022,,9/29/2022,I-200-22272-500919,10/6/2022,10/11/2022,0100-01-01,0100-01-01,,,10/31/2022,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627124019,424746,Primary,1/15/2020,Active,0100-01-01,LN 1849,FN 1849,"LN 1849, FN 1849",,,,,,H-1B,2/12/2023,H-1B,2/2/2023,7/20/2022,626518620,100003008,Labor Cert PERM,Please Select,FALSE,H-1B Professional,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,Prevailing Wage Determination request submitted to DOL,9/20/2022,23,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,7/15/2019,Emp: 2nd,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071237,Brown,Tameka,625028644,Westiner,Julia,625071237,Brown,Tameka,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/20/2022,7/18/2022,7/20/2022,0100-01-01,7/18/2022,9/8/2022,0100-01-01,,,,,,,,,,,,,7/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",8/26/2022,9/9/2022,10/12/2021,10/20/2021,11/4/2021,0100-01-01,9/20/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627124019,424746,Primary,1/15/2020,Active,0100-01-01,LN 1849,FN 1849,"LN 1849, FN 1849",,,,,,H-1B,2/12/2023,H-1B,2/2/2023,9/9/2022,626528042,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Target File Date,11/9/2022,-27,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,7/15/2019,Emp: 2nd,INDIA,625025245,Madera,Michele,625064273,Dempsey,Allie,625071237,Brown,Tameka,625073736,Evans,Hannah,625071237,Brown,Tameka,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,9/9/2022,,9/9/2022,9/13/2022,,,,9/6/2022,9/13/2022,9/13/2022,,9/23/2022,I-200-22266-490223,9/30/2022,0100-01-01,0100-01-01,0100-01-01,,,11/9/2022,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627124020,424745,Primary,1/15/2020,Active,0100-01-01,LN 1850,FN 1850,"LN 1850, FN 1850",,,,,,H1B,2/5/2023,H-1B,2/5/2023,2/17/2022,626488862,100003008,Labor Cert PERM,Please Select,FALSE,H-1B Professional,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,Approval of PERM Memo received,8/30/2022,44,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,2/17/2022,4/7/2022,2/17/2022,0100-01-01,4/7/2022,2/23/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,0100-01-01,,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",6/29/2022,8/30/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
